qpid	goid	ontology	desc	ARGOT_RSscore	ARGOT_RSPPV	ARGOT_RSrank	goclasscount
BJP76_RS11315	0052749	MF	glucose-6-phosphate dehydrogenase (coenzyme F420) activity	0.174753198	0.365398671	5	1
BJP76_RS11445	0016020	CC	membrane	0.738739752	0.429499358	1	99
BJP76_RS11770	0016491	MF	oxidoreductase activity	2.916182992	0.552655647	1	84
BJP76_RS11770	0019290	BP	siderophore biosynthetic process	0.148397852	0.360634586	1	1
BJP76_RS11820	0004803	MF	transposase activity	8.472283762	0.727336366	1	99
BJP76_RS11820	0006313	BP	DNA transposition	7.799605925	0.710211287	1	99
BJP76_RS11820	0003677	MF	DNA binding	3.165705133	0.563046062	4	99
BJP76_RS11885	0016987	MF	sigma factor activity	7.694794442	0.707477431	1	95
BJP76_RS11885	2000142	BP	regulation of DNA-templated transcription initiation	7.291987195	0.69679343	1	95
BJP76_RS11885	0000428	CC	DNA-directed RNA polymerase complex	0.050315869	0.337270101	1	1
BJP76_RS11885	0006352	BP	DNA-templated transcription initiation	6.972623024	0.688111124	2	96
BJP76_RS11885	0009628	BP	response to abiotic stimulus	6.351790425	0.670644055	3	69
BJP76_RS11885	0003677	MF	DNA binding	3.16571567	0.563046492	4	96
BJP76_RS11950	0016020	CC	membrane	0.738657997	0.429492452	1	75
BJP76_RS11985	0016491	MF	oxidoreductase activity	2.916095418	0.552651923	1	35
BJP76_RS12130	0004519	MF	endonuclease activity	5.852837126	0.655977098	1	100
BJP76_RS12130	0008270	MF	zinc ion binding	4.767929559	0.621752755	3	93
BJP76_RS12130	0003676	MF	nucleic acid binding	2.053482725	0.512771282	9	93
BJP76_RS12150	0015074	BP	DNA integration	6.84156785	0.684490796	1	100
BJP76_RS12150	0003676	MF	nucleic acid binding	2.194583897	0.519801139	1	100
BJP76_RS12150	0000150	MF	DNA strand exchange activity	0.914468299	0.443551618	4	11
BJP76_RS12150	0006310	BP	DNA recombination	0.520684835	0.409474134	15	11
BJP76_RS12150	0006355	BP	regulation of DNA-templated transcription	0.028333922	0.329141056	17	1
BJP76_RS12170	0004803	MF	transposase activity	8.472283762	0.727336366	1	99
BJP76_RS12170	0006313	BP	DNA transposition	7.799605925	0.710211287	1	99
BJP76_RS12170	0003677	MF	DNA binding	3.165705133	0.563046062	4	99
BJP76_RS12225	0045892	BP	negative regulation of DNA-templated transcription	7.409735887	0.699946452	1	96
BJP76_RS12225	0003677	MF	DNA binding	3.165712817	0.563046376	1	96
BJP76_RS12245	0016020	CC	membrane	0.73813197	0.429448009	1	9
BJP76_RS12360	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	6.815544701	0.683767806	1	96
BJP76_RS12360	0004497	MF	monooxygenase activity	6.6703887	0.679709429	2	96
BJP76_RS12360	0005506	MF	iron ion binding	6.376093925	0.671343483	3	96
BJP76_RS12360	0020037	MF	heme binding	5.430864099	0.643077193	4	96
BJP76_RS12360	0047103	MF	"3-alpha,7-alpha,12-alpha-trihydroxycholestan-26-al 26-oxidoreductase activity"	0.190057643	0.368000813	15	1
BJP76_RS12385	0015074	BP	DNA integration	6.841536424	0.684489924	1	100
BJP76_RS12385	0003676	MF	nucleic acid binding	2.194573816	0.519800645	1	100
BJP76_RS12385	0016020	CC	membrane	0.099368403	0.350471039	1	11
BJP76_RS12385	0004803	MF	transposase activity	1.254902687	0.467356582	4	16
BJP76_RS12385	0006313	BP	DNA transposition	1.155266597	0.460765793	10	16
BJP76_RS12390	0015074	BP	DNA integration	6.841551707	0.684490348	1	98
BJP76_RS12390	0003676	MF	nucleic acid binding	2.194578719	0.519800885	1	98
BJP76_RS12390	0016020	CC	membrane	0.012093571	0.320667756	1	2
BJP76_RS12390	0004803	MF	transposase activity	1.580202673	0.487225275	2	18
BJP76_RS12390	0006313	BP	DNA transposition	1.454738589	0.479829415	10	18
BJP76_RS12395	0016887	MF	ATP hydrolysis activity	4.391641679	0.608984665	1	85
BJP76_RS12395	0051301	BP	cell division	3.296229739	0.568318177	1	47
BJP76_RS12395	0006508	BP	proteolysis	0.146636892	0.360301722	3	4
BJP76_RS12395	0005524	MF	ATP binding	2.963035952	0.554639604	7	86
BJP76_RS12395	0008237	MF	metallopeptidase activity	0.213753274	0.371830983	25	4
BJP76_RS12395	0003677	MF	DNA binding	0.026572704	0.32836925	28	1
BJP76_RS12410	0015074	BP	DNA integration	6.841578884	0.684491102	1	99
BJP76_RS12410	0003677	MF	DNA binding	3.165811879	0.563050418	1	99
BJP76_RS12410	0006310	BP	DNA recombination	5.740355331	0.652585241	2	99
BJP76_RS12485	0003951	MF	NAD+ kinase activity	10.98302782	0.78590226	1	99
BJP76_RS12485	0006741	BP	NADP biosynthetic process	10.71200715	0.779928024	1	99
BJP76_RS12485	0005737	CC	cytoplasm	1.995704313	0.509823168	1	99
BJP76_RS12485	0051287	MF	NAD binding	6.567365924	0.676802188	2	99
BJP76_RS12485	0019674	BP	NAD metabolic process	8.144588447	0.719082292	4	99
BJP76_RS12485	0005524	MF	ATP binding	2.959586446	0.554494074	6	99
BJP76_RS12485	0046872	MF	metal ion binding	2.481782728	0.53344336	14	99
BJP76_RS12485	0016310	BP	phosphorylation	4.14939657	0.600473383	20	100
BJP76_RS12485	0006797	BP	polyphosphate metabolic process	0.106696835	0.352128827	46	1
BJP76_RS12500	0016787	MF	hydrolase activity	2.256730399	0.522825508	1	83
BJP76_RS12500	0046475	BP	glycerophospholipid catabolic process	0.159394918	0.362670074	1	1
BJP76_RS12500	0006071	BP	glycerol metabolic process	0.103810315	0.351482871	4	1
BJP76_RS12500	0050897	MF	cobalt ion binding	0.125198006	0.356076596	6	1
BJP76_RS12500	0042803	MF	protein homodimerization activity	0.106630371	0.352114052	7	1
BJP76_RS12500	0030145	MF	manganese ion binding	0.094749693	0.349394648	10	1
BJP76_RS12500	0000287	MF	magnesium ion binding	0.061775769	0.34078907	12	1
BJP76_RS12530	0016887	MF	ATP hydrolysis activity	4.490521428	0.612391149	1	99
BJP76_RS12530	0005524	MF	ATP binding	2.988552309	0.555713481	7	100
BJP76_RS12580	0016491	MF	oxidoreductase activity	2.916202826	0.55265649	1	99
BJP76_RS12580	0016020	CC	membrane	0.050049595	0.337183805	1	7
BJP76_RS12585	0009234	BP	menaquinone biosynthetic process	9.126724087	0.743356003	1	95
BJP76_RS12585	0016836	MF	hydro-lyase activity	6.686001767	0.680148056	1	100
BJP76_RS12585	0018838	MF	mandelate racemase activity	0.181431594	0.366547632	5	1
BJP76_RS12585	0009063	BP	amino acid catabolic process	6.614069682	0.678122945	7	93
BJP76_RS12725	0016020	CC	membrane	0.738711225	0.429496948	1	87
BJP76_RS12740	0071111	MF	cyclic-guanylate-specific phosphodiesterase activity	12.97823964	0.827787703	1	1
BJP76_RS12745	0008757	MF	S-adenosylmethionine-dependent methyltransferase activity	5.388382853	0.64175117	1	99
BJP76_RS12745	0032259	BP	methylation	3.978527487	0.594319499	1	81
BJP76_RS12810	0140359	MF	ABC-type transporter activity	6.71363532	0.680923128	1	99
BJP76_RS12810	0055085	BP	transmembrane transport	2.760536436	0.545947798	1	99
BJP76_RS12810	0016020	CC	membrane	0.738749099	0.429500147	1	99
BJP76_RS12810	0016887	MF	ATP hydrolysis activity	4.53623983	0.613953498	4	99
BJP76_RS12810	0005524	MF	ATP binding	2.988591476	0.555715126	13	99
BJP76_RS12865	0016747	MF	"acyltransferase activity, transferring groups other than amino-acyl groups"	5.636622576	0.649427631	1	98
BJP76_RS12905	0034775	BP	glutathione transmembrane transport	13.1318068	0.830873363	1	99
BJP76_RS12905	0140359	MF	ABC-type transporter activity	6.713607506	0.680922349	1	99
BJP76_RS12905	0016020	CC	membrane	0.738746038	0.429499889	1	99
BJP76_RS12905	0045454	BP	cell redox homeostasis	10.77210783	0.781259315	3	99
BJP76_RS12905	0016887	MF	ATP hydrolysis activity	4.536221037	0.613952857	4	99
BJP76_RS12905	0005524	MF	ATP binding	2.988579094	0.555714606	13	99
BJP76_RS13035	0004806	MF	triglyceride lipase activity	11.81061033	0.803702575	1	100
BJP76_RS13035	0016042	BP	lipid catabolic process	7.85072355	0.711537951	1	100
BJP76_RS13225	0004067	MF	asparaginase activity	11.63410893	0.799959916	1	100
BJP76_RS13225	0006528	BP	asparagine metabolic process	9.131429088	0.743469056	1	92
BJP76_RS13225	0110165	CC	cellular anatomical entity	0.024868933	0.327597876	1	92
BJP76_RS13225	0016740	MF	transferase activity	0.042783001	0.334733244	6	2
BJP76_RS13240	0004822	MF	isoleucine-tRNA ligase activity	11.00005593	0.786275144	1	99
BJP76_RS13240	0006428	BP	isoleucyl-tRNA aminoacylation	10.74922964	0.780752979	1	99
BJP76_RS13240	0005737	CC	cytoplasm	1.995791871	0.509827667	1	99
BJP76_RS13240	0002161	MF	aminoacyl-tRNA editing activity	8.76574505	0.734593654	2	99
BJP76_RS13240	0106074	BP	aminoacyl-tRNA metabolism involved in translational fidelity	8.378803205	0.724998279	2	99
BJP76_RS13240	0000049	MF	tRNA binding	7.003401492	0.688956417	4	99
BJP76_RS13240	0008270	MF	zinc ion binding	5.046368947	0.630879089	8	99
BJP76_RS13240	0005524	MF	ATP binding	2.959716292	0.554499554	15	99
BJP76_RS13270	0008610	BP	lipid biosynthetic process	5.29515625	0.638822719	1	4
BJP76_RS13270	0003824	MF	catalytic activity	0.662316582	0.422867876	1	4
BJP76_RS13310	0046677	BP	response to antibiotic	8.420408821	0.726040499	1	98
BJP76_RS13310	0140359	MF	ABC-type transporter activity	6.713503034	0.680919421	1	99
BJP76_RS13310	0043190	CC	ATP-binding cassette (ABC) transporter complex	6.42968847	0.672881177	1	98
BJP76_RS13310	0055085	BP	transmembrane transport	2.760482042	0.545945421	4	99
BJP76_RS13315	0004803	MF	transposase activity	8.472594081	0.727344106	1	100
BJP76_RS13315	0006313	BP	DNA transposition	7.799891606	0.710218713	1	100
BJP76_RS13315	0016020	CC	membrane	0.007579474	0.317341138	1	1
BJP76_RS13315	0003677	MF	DNA binding	3.165821085	0.563050794	4	100
BJP76_RS13320	0004803	MF	transposase activity	8.472594081	0.727344106	1	100
BJP76_RS13320	0006313	BP	DNA transposition	7.799891606	0.710218713	1	100
BJP76_RS13320	0016020	CC	membrane	0.007579474	0.317341138	1	1
BJP76_RS13320	0003677	MF	DNA binding	3.165821085	0.563050794	4	100
BJP76_RS13345	0015074	BP	DNA integration	6.841536424	0.684489924	1	100
BJP76_RS13345	0003676	MF	nucleic acid binding	2.194573816	0.519800645	1	100
BJP76_RS13345	0016020	CC	membrane	0.099368403	0.350471039	1	11
BJP76_RS13345	0004803	MF	transposase activity	1.254902687	0.467356582	4	16
BJP76_RS13345	0006313	BP	DNA transposition	1.155266597	0.460765793	10	16
BJP76_RS13390	0004803	MF	transposase activity	8.472594081	0.727344106	1	100
BJP76_RS13390	0006313	BP	DNA transposition	7.799891606	0.710218713	1	100
BJP76_RS13390	0016020	CC	membrane	0.007579474	0.317341138	1	1
BJP76_RS13390	0003677	MF	DNA binding	3.165821085	0.563050794	4	100
BJP76_RS13435	0016740	MF	transferase activity	2.288580814	0.524359375	1	28
BJP76_RS13495	0016301	MF	kinase activity	4.298171458	0.605729103	1	5
BJP76_RS13495	0016310	BP	phosphorylation	4.145169712	0.600322697	1	5
BJP76_RS13495	0016020	CC	membrane	0.737989533	0.429435973	1	5
BJP76_RS13535	0016874	MF	ligase activity	4.756488587	0.621372132	1	1
BJP76_RS13740	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	6.815513364	0.683766935	1	100
BJP76_RS13740	0004497	MF	monooxygenase activity	0.338153435	0.389135196	4	5
BJP76_RS13740	0052749	MF	glucose-6-phosphate dehydrogenase (coenzyme F420) activity	0.338028421	0.389119587	5	2
BJP76_RS13800	0004144	MF	diacylglycerol O-acyltransferase activity	12.27028743	0.813320645	1	100
BJP76_RS13800	0019432	BP	triglyceride biosynthetic process	12.04081639	0.808542251	1	98
BJP76_RS13800	0006071	BP	glycerol metabolic process	9.457092553	0.751224647	7	100
BJP76_RS13825	0043937	BP	regulation of sporulation	11.60437545	0.799326639	1	100
BJP76_RS13825	0003677	MF	DNA binding	3.165814269	0.563050516	1	100
BJP76_RS13825	0051301	BP	cell division	6.143726719	0.664600592	3	100
BJP76_RS13825	0007049	BP	cell cycle	6.06027165	0.662147828	4	100
BJP76_RS13905	0004479	MF	methionyl-tRNA formyltransferase activity	11.34953493	0.793865308	1	99
BJP76_RS13905	0071951	BP	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA	10.96271149	0.785456991	1	99
BJP76_RS13905	0006413	BP	translational initiation	7.855653845	0.711665679	3	99
BJP76_RS13920	0006268	BP	DNA unwinding involved in DNA replication	10.41948633	0.773394407	1	96
BJP76_RS13920	1990077	CC	primosome complex	9.319374311	0.747961482	1	98
BJP76_RS13920	0003678	MF	DNA helicase activity	7.869614845	0.712027147	1	98
BJP76_RS13920	0006269	BP	"DNA replication, synthesis of RNA primer"	9.25007581	0.746310369	2	98
BJP76_RS13920	0008270	MF	zinc ion binding	4.995842674	0.629242063	5	96
BJP76_RS13920	0003677	MF	DNA binding	3.165835749	0.563051392	9	98
BJP76_RS13920	0005524	MF	ATP binding	2.988587832	0.555714973	10	98
BJP76_RS13920	0016787	MF	hydrolase activity	2.256758079	0.522826846	24	98
BJP76_RS14000	0004845	MF	uracil phosphoribosyltransferase activity	11.41625825	0.79530109	1	99
BJP76_RS14000	0006355	BP	regulation of DNA-templated transcription	3.451109768	0.574440404	1	99
BJP76_RS14010	0016747	MF	"acyltransferase activity, transferring groups other than amino-acyl groups"	5.63653508	0.649424955	1	99
BJP76_RS14005	0016787	MF	hydrolase activity	2.256311983	0.522805286	1	6
BJP76_RS14020	0016887	MF	ATP hydrolysis activity	4.492770336	0.612468187	1	99
BJP76_RS14020	0005524	MF	ATP binding	2.988546206	0.555713225	7	100
BJP76_RS14015	0016491	MF	oxidoreductase activity	2.916230519	0.552657667	1	98
BJP76_RS14015	0000166	MF	nucleotide binding	2.451958875	0.532064788	2	98
BJP76_RS14095	0016020	CC	membrane	0.738734799	0.42949894	1	96
BJP76_RS14110	0004765	MF	shikimate kinase activity	11.26634104	0.792069181	1	98
BJP76_RS14110	0009423	BP	chorismate biosynthetic process	8.58501113	0.730138754	1	98
BJP76_RS14110	0005737	CC	cytoplasm	1.933679685	0.50661049	1	96
BJP76_RS14110	0000287	MF	magnesium ion binding	5.399949327	0.642112726	2	96
BJP76_RS14110	0009073	BP	aromatic amino acid family biosynthetic process	7.151805161	0.693006315	3	98
BJP76_RS14110	0005524	MF	ATP binding	2.931443069	0.553303563	6	98
BJP76_RS14110	0008652	BP	amino acid biosynthetic process	4.820564319	0.623497977	7	98
BJP76_RS14110	0016310	BP	phosphorylation	4.14933977	0.600471358	10	100
BJP76_RS14110	0019632	BP	shikimate metabolic process	0.113936227	0.353711448	34	1
BJP76_RS14115	0004107	MF	chorismate synthase activity	11.42773443	0.795547616	1	99
BJP76_RS14115	0009423	BP	chorismate biosynthetic process	8.492078101	0.727829794	1	97
BJP76_RS14115	0009073	BP	aromatic amino acid family biosynthetic process	7.217130616	0.694775702	3	99
BJP76_RS14115	0008652	BP	amino acid biosynthetic process	4.864595937	0.624950637	7	99
BJP76_RS14150	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	6.815545346	0.683767824	1	100
BJP76_RS14150	0004497	MF	monooxygenase activity	6.670389332	0.679709447	2	100
BJP76_RS14150	0016646	MF	"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	0.540124712	0.411412094	8	7
BJP76_RS14160	0004190	MF	aspartic-type endopeptidase activity	7.854643661	0.711639512	1	99
BJP76_RS14160	0016020	CC	membrane	0.738720179	0.429497705	1	99
BJP76_RS14160	0006508	BP	proteolysis	0.09712442	0.349951277	1	2
BJP76_RS14205	0016020	CC	membrane	0.738733393	0.429498821	1	97
BJP76_RS14340	0015970	BP	guanosine tetraphosphate biosynthetic process	11.67008454	0.800725059	1	98
BJP76_RS14340	0016301	MF	kinase activity	4.302599214	0.605884115	1	100
BJP76_RS14340	0005524	MF	ATP binding	2.988594197	0.555715241	3	100
BJP76_RS14340	0008728	MF	GTP diphosphokinase activity	1.20720486	0.464235414	19	9
BJP76_RS14340	0008893	MF	"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity"	0.434468443	0.400407448	23	3
BJP76_RS14340	0016310	BP	phosphorylation	4.149439853	0.600474925	28	100
BJP76_RS14350	0016020	CC	membrane	0.738730256	0.429498556	1	29
BJP76_RS14465	0000166	MF	nucleotide binding	2.425011317	0.530811943	1	99
BJP76_RS14465	0016787	MF	hydrolase activity	1.548112167	0.485362422	4	69
BJP76_RS14465	0003877	MF	ATP adenylyltransferase activity	1.079384744	0.455553279	7	7
BJP76_RS14615	0005886	CC	plasma membrane	2.673765764	0.542126011	1	99
BJP76_RS14625	0016491	MF	oxidoreductase activity	2.916191269	0.552655998	1	100
BJP76_RS14685	0016831	MF	carboxy-lyase activity	7.017708787	0.689348716	1	97
BJP76_RS14685	0016787	MF	hydrolase activity	2.256751419	0.522826524	4	97
BJP76_RS14710	0016831	MF	carboxy-lyase activity	7.017707663	0.689348686	1	100
BJP76_RS14710	0016787	MF	hydrolase activity	2.256751057	0.522826506	4	100
BJP76_RS14745	0051920	MF	peroxiredoxin activity	9.417950763	0.750299633	1	99
BJP76_RS14745	0098869	BP	cellular oxidant detoxification	7.01492192	0.689272333	1	99
BJP76_RS14745	0047575	MF	4-carboxymuconolactone decarboxylase activity	0.916896066	0.44373581	6	6
BJP76_RS14885	0006813	BP	potassium ion transport	7.749215126	0.708899224	1	99
BJP76_RS14885	0008324	MF	monoatomic cation transmembrane transporter activity	4.895026262	0.625950735	1	99
BJP76_RS14885	0005886	CC	plasma membrane	0.731249403	0.428865053	1	27
BJP76_RS14885	0098655	BP	monoatomic cation transmembrane transport	4.509584391	0.613043555	3	99
BJP76_RS14885	1901702	MF	salt transmembrane transporter activity	1.858393733	0.502640874	7	27
BJP76_RS14885	0022890	MF	inorganic cation transmembrane transporter activity	1.380917654	0.475328081	8	27
BJP76_RS14885	0098662	BP	inorganic cation transmembrane transport	1.267803018	0.468190494	12	27
BJP76_RS15105	0051537	MF	"2 iron, 2 sulfur cluster binding"	7.559482305	0.703920325	1	99
BJP76_RS15120	0008194	MF	UDP-glycosyltransferase activity	7.78515353	0.709835414	1	91
BJP76_RS15120	0016758	MF	hexosyltransferase activity	7.218962866	0.694825214	2	99
BJP76_RS15120	0016829	MF	lyase activity	0.091454004	0.348610459	6	2
BJP76_RS15160	0051301	BP	cell division	3.786765814	0.587253597	1	62
BJP76_RS15160	0003677	MF	DNA binding	3.165839998	0.563051565	1	99
BJP76_RS15160	0005886	CC	plasma membrane	2.183983576	0.519281018	1	81
BJP76_RS15160	0005524	MF	ATP binding	2.988591843	0.555715142	2	99
BJP76_RS15160	0016887	MF	ATP hydrolysis activity	0.04415042	0.335209426	19	1
BJP76_RS15220	0042084	MF	5-methyltetrahydrofolate-dependent methyltransferase activity	11.7109997	0.801593827	1	1
BJP76_RS15220	0009086	BP	methionine biosynthetic process	8.034876075	0.716281843	1	1
BJP76_RS15220	0008172	MF	S-methyltransferase activity	9.728748049	0.757592464	3	1
BJP76_RS15220	0032259	BP	methylation	4.917745311	0.626695374	10	1
BJP76_RS15230	0003677	MF	DNA binding	3.163710544	0.562964663	1	2
BJP76_RS15285	0016491	MF	oxidoreductase activity	2.916052956	0.552650118	1	55
BJP76_RS15730	0003676	MF	nucleic acid binding	2.194533457	0.519798667	1	99
BJP76_RS15730	0004519	MF	endonuclease activity	0.420084778	0.398809852	5	7
BJP76_RS15800	0009002	MF	serine-type D-Ala-D-Ala carboxypeptidase activity	9.799293584	0.759231516	1	100
BJP76_RS15800	0009252	BP	peptidoglycan biosynthetic process	6.782855574	0.682857659	1	100
BJP76_RS15800	0008360	BP	regulation of cell shape	6.775624064	0.68265602	2	100
BJP76_RS15800	0071555	BP	cell wall organization	6.667816609	0.67963712	10	100
BJP76_RS15800	0006508	BP	proteolysis	4.354155421	0.607683222	20	100
BJP76_RS15810	0016810	MF	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	5.860806627	0.656216174	1	98
BJP76_RS15810	0005829	CC	cytosol	0.066150475	0.342045055	1	1
